YEAR,ORI,AGENCY NAME,POPULATION,NUMBER OF MONTHS REPROTED,TOTAL COMMERCIAL SEX ACTS,TOTAL COMMERCIAL SEX ACTS CLEARED,TOTAL COMMERCIAL SEX ACTS JUVENILE CLEARED,TOTAL INVOLUNTARY SERVITUDE,TOTAL INVOLUNTARY SERVITUDE CLEARED,TOTAL INVOLUNTARY SERVITUDE JUVENILE CLEARED
2014,MS03500,KEMPER,"9,133",9,0,0,0,0,0,0
2014,MS03700,LAMAR,"51,770",2,0,0,0,0,0,0
2014,MS04100,LEE,"37,672",9,0,0,0,0,0,0
2014,MS04201,GREENWOOD,"15,803",2,0,0,0,0,0,0
2014,MS04300,LINCOLN,"22,244",4,0,0,0,0,0,0
2014,MS04500,MADISON,"35,670",1,0,0,0,0,0,0
2014,MS04504,MADISON,"25,572",9,0,0,0,0,0,0
2014,MS04601,COLUMBIA,"6,364",4,0,0,0,0,0,0
2014,MS04702,BYHALIA,"1,291",9,0,0,0,0,0,0
2014,MS04801,ABERDEEN,"5,433",9,0,0,0,0,0,0
2014,MS05001,PHILADELPHIA,"7,422",9,0,0,0,0,0,0
2014,MS05301,STARKVILLE,"24,990",2,0,0,0,0,0,0
2014,MS05303,MISSISSIPPI STATE UNIV,0,9,0,0,0,0,0,0
2014,MS05400,PANOLA,"24,908",2,0,0,0,0,0,0
2014,MS05401,BATESVILLE,"7,456",1,0,0,0,0,0,0
2014,MS05502,POPLARVILLE,"2,801",3,0,0,0,0,0,0
2014,MS05702,MCCOMB,"12,731",3,0,0,0,0,0,0
2014,MS05703,SUMMIT,"1,682",2,0,0,0,0,0,0
2014,MS06100,RANKIN,"77,470",4,0,0,0,0,0,0
2014,MS06101,BRANDON,"22,707",2,0,0,0,0,0,0
2014,MS06104,FLOWOOD,"8,521",1,0,0,0,0,0,0
2014,MS06106,FLORENCE,"4,310",2,0,0,0,0,0,0
2014,MS06200,SCOTT,"19,061",2,0,0,0,0,0,0
2014,MS06401,MAGEE,"4,454",5,0,0,0,0,0,0
2014,MS06600,STONE,"13,488",12,0,0,0,0,0,0
2014,MS06601,WIGGINS,"4,542",7,0,0,0,0,0,0
2014,MS06701,INDIANOLA,"10,175",10,0,0,0,0,0,0
2014,MS07000,TIPPAH,"16,671",1,0,0,0,0,0,0
2014,MS07100,TISHOMINGO,"16,487",9,0,0,0,0,0,0
2014,MS07101,IUKA,"3,007",1,0,0,0,0,0,0
2014,MS07200,TUNICA,"10,501",9,0,0,0,0,0,0
2014,MS07500,WARREN,"24,565",9,0,0,0,0,0,0
2014,MS07501,VICKSBURG,"23,460",2,0,0,0,0,0,0
2014,MS07600,WASHINGTON,"9,486",2,0,0,0,0,0,0
2014,MS07601,GREENVILLE,"32,917",5,0,0,0,0,0,0
2014,MS07602,LELAND,"4,290",5,0,0,0,0,0,0
2014,MS08001,LOUISVILLE,"6,422",3,0,0,0,0,0,0
2014,MOMHPAA,ST HWY PTRL:LEE'S SUMMIT,0,12,0,0,0,0,0,0
2014,MOMHPBB,ST HWY PTRL: MACON,0,12,0,0,0,0,0,0
2014,MOMHPCC,ST HWY PTRL: KIRKWOOD,0,12,0,0,0,0,0,0
2014,MOMHPDD,ST HWY PTRL: SPRINGFIELD,0,12,0,0,0,0,0,0
2014,MOMHPEE,ST HWY PTRL:POPLAR BLUFF,0,12,0,0,0,0,0,0
2014,MOMHPFF,ST HWY PTRL:JEFFERSON CI,0,12,0,0,0,0,0,0
2014,MOMHPGG,ST HWY PTRL:WILLOW SPRGS,0,12,0,0,0,0,0,0
2014,MOMHPHH,ST HWY PTRL: ST. JOSEPH,0,12,0,0,0,0,0,0
2014,MOMHPII,ST HWY PTRL: ROLLA,0,12,0,0,0,0,0,0
2014,MOMHP07,GAMING COMMISSION ENF D,0,12,0,0,0,0,0,0
2014,MOSPD00,ST. LOUIS,"318,574",12,1,0,0,0,0,0
2014,MO00100,ADAIR,"7,999",12,0,0,0,0,0,0
2014,MO00101,KIRKSVILLE,"17,594",12,0,0,0,0,0,0
2014,MO00106,TRUMAN STATE UNIVERSITY,0,12,0,0,0,0,0,0
2014,MO00200,ANDREW,"9,846",12,0,0,0,0,0,0
2014,MO00201,SAVANNAH,"5,144",12,0,0,0,0,0,0
2014,MO00205,COUNTRY CLUB VILLAGE,"2,492",12,0,0,0,0,0,0
2014,MO00300,ATCHISON,"2,646",12,0,0,0,0,0,0
2014,MO00302,ROCK PORT,"1,255",12,0,0,0,0,0,0
2014,MO00303,TARKIO,"1,503",12,0,0,0,0,0,0
2014,MO00400,AUDRAIN,"9,165",12,0,0,0,0,0,0
2014,MO00402,LADDONIA,507,8,0,0,0,0,0,0
2014,MO00403,MARTINSBURG,306,12,0,0,0,0,0,0
2014,MO00404,MEXICO,"11,535",12,0,0,0,0,0,0
2014,MO00405,VANDALIA,"4,229",12,0,0,0,0,0,0
2014,MO00500,BARRY,"22,172",12,0,0,0,0,0,0
2014,MO00501,CASSVILLE,"3,275",12,0,0,0,0,0,0
2014,MO00502,MONETT,"8,949",12,0,0,0,0,0,0
2014,MO00503,EXETER,772,12,0,0,0,0,0,0
2014,MO00504,PURDY,"1,101",12,0,0,0,0,0,0
2014,MO00505,SELIGMAN,832,12,0,0,0,0,0,0
2014,MO00507,WASHBURN,432,12,0,0,0,0,0,0
2014,MO00508,WHEATON,698,12,0,0,0,0,0,0
2014,MO00510,BUTTERFIELD VILLAGE,466,12,0,0,0,0,0,0
2014,MO00600,BARTON,"7,009",10,0,0,0,0,0,0
2014,MO00601,LAMAR,"4,504",12,0,0,0,0,0,0
2014,MO00609,LIBERAL,749,12,0,0,0,0,0,0
2014,MO00700,BATES,"9,272",12,0,0,0,0,0,0
2014,MO00701,ADRIAN,"1,624",12,0,0,0,0,0,0
2014,MO00702,BUTLER,"4,109",12,0,0,0,0,0,0
2014,MO00704,RICH HILL,"1,334",12,0,0,0,0,0,0
2014,MO00800,BENTON,"14,470",12,0,0,0,0,0,0
2014,MO00801,COLE CAMP,"1,114",12,0,0,0,0,0,0
2014,MO00802,LINCOLN,"1,191",12,0,0,0,0,0,0
2014,MO00803,WARSAW,"2,133",12,0,0,0,0,0,0
2014,MO00900,BOLLINGER,"11,003",12,0,0,0,0,0,0
2014,MO00902,MARBLE HILL,"1,537",12,0,0,0,0,0,0
2014,MO01000,BOONE,"45,598",12,1,1,1,0,0,0
2014,MO01001,CENTRALIA,"4,188",12,0,0,0,0,0,0
2014,MO01002,COLUMBIA,"116,847",12,0,0,0,0,0,0
2014,MO01003,STURGEON,903,12,0,0,0,0,0,0
2014,MO01004,UNIV OF MO: COLUMBIA,0,12,0,0,0,0,0,0
2014,MO01005,ASHLAND,"3,850",12,0,0,0,0,0,0
2014,MO01006,HALLSVILLE,"1,548",12,0,0,0,0,0,0
2014,MO01100,BUCHANAN,"12,568",12,0,0,0,0,0,0
2014,MO01101,ST. JOSEPH,"77,269",12,0,0,0,0,0,0
2014,MO01111,MO WESTERN STATE UNIVERS,0,12,0,0,0,0,0,0
2014,MO01200,BUTLER,"25,397",12,0,0,0,0,0,0
2014,MO01202,POPLAR BLUFF,"17,345",12,0,0,0,0,0,0
2014,MO01203,QULIN,459,12,0,0,0,0,0,0
2014,MO01205,THREE RIVERS COMMUNITYC,0,11,0,0,0,0,0,0
2014,MO01300,CALDWELL,"5,925",12,0,0,0,0,0,0
2014,MO01301,BRAYMER,843,11,0,0,0,0,0,0
2014,MO01303,HAMILTON,"1,711",12,0,0,0,0,0,0
2014,MO01307,POLO,543,12,0,0,0,0,0,0
2014,MO01400,CALLAWAY,"26,513",12,0,0,0,0,0,0
2014,MO01401,AUXVASSE,983,12,0,0,0,0,0,0
2014,MO01403,FULTON,"12,757",12,0,0,0,0,0,0
2014,MO01404,NEW BLOOMFIELD,681,12,0,0,0,0,0,0
2014,MO01405,HOLTS SUMMIT,"3,461",12,0,0,0,0,0,0
2014,MO01500,CAMDEN,"35,439",12,0,0,0,0,0,0
2014,MO01501,CAMDENTON,"3,827",12,0,0,0,0,0,0
2014,MO01502,OSAGE BEACH,"4,377",12,0,0,0,0,0,0
2014,MO01506,LINN CREEK,244,12,0,0,0,0,0,0
2014,MO01600,CAPE GIRARDEAU,"23,795",12,0,0,0,0,0,0
2014,MO01601,CAPE GIRARDEAU,"39,012",12,0,0,0,0,0,0
2014,MO01602,JACKSON,"14,535",12,0,0,0,0,0,0
2014,MO01603,DELTA,439,12,0,0,0,0,0,0
2014,MO01609,SOUTHEAST MO STATE UNIVE,0,12,0,0,0,0,0,0
2014,MO01700,CARROLL,"4,736",12,0,0,0,0,0,0
2014,MO01701,CARROLLTON,"3,682",12,0,0,0,0,0,0
2014,MO01703,NORBORNE,684,9,0,0,0,0,0,0
2014,MO01800,CARTER,"4,762",12,0,0,0,0,0,0
2014,MO01801,VAN BUREN,839,12,0,0,0,0,0,0
2014,MO01802,ELLSINORE,456,11,0,0,0,0,0,0
2014,MO01803,GRANDIN,240,11,0,0,0,0,0,0
2014,MO01900,CASS,"26,151",12,0,0,0,0,0,0
2014,MO01901,ARCHIE,"1,188",12,0,0,0,0,0,0
2014,MO01902,BELTON,"23,182",12,0,0,0,0,0,0
2014,MO01903,DREXEL,961,12,0,0,0,0,0,0
2014,MO01904,HARRISONVILLE,"9,993",12,0,0,0,0,0,0
2014,MO01905,PLEASANT HILL,"8,240",12,0,0,0,0,0,0
2014,MO01906,PECULIAR,"4,842",12,0,0,0,0,0,0
2014,MO01907,RAYMORE,"19,878",12,0,0,0,0,0,0
2014,MO01908,GARDEN CITY,"1,626",12,0,0,0,0,0,0
2014,MO01909,CREIGHTON,344,12,0,0,0,0,0,0
2014,MO01910,LAKE WINNEBAGO,"1,146",11,0,0,0,0,0,0
2014,MO01911,CLEVELAND,656,12,0,0,0,0,0,0
2014,MO01912,EAST LYNNE,305,9,0,0,0,0,0,0
2014,MO01913,FREEMAN,486,12,0,0,0,0,0,0
2014,MO01916,STRASBURG,142,12,0,0,0,0,0,0
2014,MO02000,CEDAR,"10,340",12,0,0,0,0,0,0
2014,MO02001,EL DORADO SPRINGS,"3,571",12,0,0,0,0,0,0
2014,MO02100,CHARITON,"5,145",12,0,0,0,0,0,0
2014,MO02101,BRUNSWICK,831,12,0,0,0,0,0,0
2014,MO02104,SALISBURY,"1,560",12,0,0,0,0,0,0
2014,MO02200,CHRISTIAN,"36,208",12,0,0,0,0,0,0
2014,MO02201,BILLINGS,"1,066",12,0,0,0,0,0,0
2014,MO02202,NIXA,"20,469",12,0,0,0,0,0,0
2014,MO02203,OZARK,"18,775",12,0,0,0,0,0,0
2014,MO02204,CLEVER,"2,454",12,0,0,0,0,0,0
2014,MO02205,SPARTA,"1,785",11,0,0,0,0,0,0
2014,MO02208,HIGHLANDVILLE,915,12,0,0,0,0,0,0
2014,MO02300,CLARK,"4,828",12,0,0,0,0,0,0
2014,MO02301,KAHOKA,"2,035",12,0,0,0,0,0,0
2014,MO02400,CLAY,"17,808",12,0,0,0,0,0,0
2014,MO02402,CLAYCOMO,"1,465",12,0,0,0,0,0,0
2014,MO02403,EXCELSIOR SPRINGS,"11,496",12,0,0,0,0,0,0
2014,MO02405,KEARNEY,"9,191",12,0,0,0,0,0,0
2014,MO02406,LIBERTY,"30,316",12,0,0,0,0,0,0
2014,MO02407,NORTH KANSAS CITY,"4,345",12,0,0,0,0,0,0
2014,MO02409,PLEASANT VALLEY,"3,048",12,0,0,0,0,0,0
2014,MO02410,OAKVIEW VILLAGE,391,12,0,0,0,0,0,0
2014,MO02415,MOSBY,199,12,0,0,0,0,0,0
2014,MO02416,CLAY COUNTY PARK AUTHORI,0,12,0,0,0,0,0,0
2014,MO02417,RANDOLPH,55,12,0,0,0,0,0,0
2014,MO02420,CLAY CNTY DRUG TASK FO,0,12,0,0,0,0,0,0
2014,MO02500,CLINTON,"9,145",12,0,0,0,0,0,0
2014,MO02501,CAMERON,"9,851",12,0,0,0,0,0,0
2014,MO02502,GOWER,"1,507",12,0,0,0,0,0,0
2014,MO02503,HOLT,471,12,0,0,0,0,0,0
2014,MO02504,LATHROP,"2,052",12,0,0,0,0,0,0
2014,MO02505,PLATTSBURG,"2,285",12,0,0,0,0,0,0
2014,MO02507,TRIMBLE,632,10,0,0,0,0,0,0
2014,MO02600,COLE,"33,582",12,0,0,0,0,0,0
2014,MO02601,JEFFERSON CITY,"43,372",12,0,0,0,0,0,0
2014,MO02612,STATE FIRE MARSHAL,0,12,0,0,0,0,0,0
2014,MO02613,DIV ALCOHOL & TBCC CNTRL,0,12,0,0,0,0,0,0
2014,MO02615,DEPT OF CONSERVATION,0,12,0,0,0,0,0,0
2014,MO02616,STATE PARK RANGERS,0,12,0,0,0,0,0,0
2014,MO02617,CAPITOL POLICE,0,12,0,0,0,0,0,0
2014,MO02618,LINCOLN UNIVERSITY,0,12,0,0,0,0,0,0
2014,MO02621,DPT SCL SRVCS ST TECH AT,0,12,0,0,0,0,0,0
2014,MO02700,COOPER,"8,526",12,0,0,0,0,0,0
2014,MO02701,BOONVILLE,"8,388",12,0,0,0,0,0,0
2014,MO02705,PILOT GROVE,769,12,0,0,0,0,0,0
2014,MO02800,CRAWFORD,"16,051",12,0,0,0,0,0,0
2014,MO02801,BOURBON,"1,617",12,0,0,0,0,0,0
2014,MO02802,CUBA,"3,376",12,0,0,0,0,0,0
2014,MO02803,STEELVILLE,"1,706",12,0,0,0,0,0,0
2014,MO02806,LEASBURG,330,12,0,0,0,0,0,0
2014,MO02810,SULLIVAN,"7,070",12,0,0,0,0,0,0
2014,MO02900,DADE,"5,017",11,0,0,0,0,0,0
2014,MO02901,GREENFIELD,"1,305",12,0,0,0,0,0,0
2014,MO02906,EVERTON,301,2,0,0,0,0,0,0
2014,MO03000,DALLAS,"13,031",12,0,0,0,0,0,0
2014,MO03001,BUFFALO,"3,064",12,0,0,0,0,0,0
2014,MO03002,URBANA,410,12,0,0,0,0,0,0
2014,MO03100,DAVIESS,"6,509",12,0,0,0,0,0,0
2014,MO03101,GALLATIN,"1,755",11,0,0,0,0,0,0
2014,MO03200,DE KALB,"6,038",12,0,0,0,0,0,0
2014,MO03201,MAYSVILLE,"1,107",12,0,0,0,0,0,0
2014,MO03203,STEWARTSVILLE,748,12,0,0,0,0,0,0
2014,MO03300,DENT,"10,732",12,0,0,0,0,0,0
2014,MO03301,SALEM,"5,020",12,0,0,0,0,0,0
2014,MO03400,DOUGLAS,"10,534",12,0,0,0,0,0,0
2014,MO03401,AVA,"2,964",12,0,0,0,0,0,0
2014,MO03500,DUNKLIN,"9,080",12,0,0,0,0,0,0
2014,MO03501,CAMPBELL,"1,967",12,0,0,0,0,0,0
2014,MO03502,CARDWELL,702,3,0,0,0,0,0,0
2014,MO03503,CLARKTON,"1,261",12,0,0,0,0,0,0
2014,MO03504,HORNERSVILLE,656,9,0,0,0,0,0,0
2014,MO03505,KENNETT,"10,912",12,0,0,0,0,0,0
2014,MO03506,MALDEN,"4,230",12,0,0,0,0,0,0
2014,MO03507,SENATH,"1,752",12,0,0,0,0,0,0
2014,MO03508,HOLCOMB,628,12,0,0,0,0,0,0
2014,MO03509,ARBYRD,502,2,0,0,0,0,0,0
2014,MO03600,FRANKLIN,"57,470",12,0,0,0,0,0,0
2014,MO03602,GERALD,"1,323",12,0,0,0,0,0,0
2014,MO03603,NEW HAVEN,"2,099",12,0,0,0,0,0,0
2014,MO03604,PACIFIC,"7,095",12,0,0,0,0,0,0
2014,MO03605,ST. CLAIR,"4,707",12,0,0,0,0,0,0
2014,MO03607,UNION,"10,645",12,0,0,0,0,0,0
2014,MO03608,WASHINGTON,"14,043",12,0,0,0,0,0,0
2014,MO03617,MIRAMIGUOA,120,12,0,0,0,0,0,0
2014,MO03700,GASCONADE,"9,439",12,0,0,0,0,0,0
2014,MO03702,HERMANN,"2,379",12,0,0,0,0,0,0
2014,MO03703,OWENSVILLE,"2,612",12,0,0,0,0,0,0
2014,MO03704,ROSEBUD,409,12,0,0,0,0,0,0
2014,MO03800,GENTRY,"5,774",12,0,0,0,0,0,0
2014,MO03802,KING CITY,"1,020",12,0,0,0,0,0,0
2014,MO03900,GREENE,"87,604",12,0,0,0,0,0,0
2014,MO03901,ASH GROVE,"1,484",11,0,0,0,0,0,0
2014,MO03902,REPUBLIC,"15,794",12,0,0,0,0,0,0
2014,MO03903,SPRINGFIELD,"165,280",12,0,0,0,0,0,0
2014,MO03904,WALNUT GROVE,738,12,0,0,0,0,0,0
2014,MO03905,BATTLEFIELD,"5,945",12,0,0,0,0,0,0
2014,MO03907,FAIR GROVE,"1,425",12,0,0,0,0,0,0
2014,MO03908,STRAFFORD,"2,373",12,0,0,0,0,0,0
2014,MO03909,WILLARD,"5,514",12,0,0,0,0,0,0
2014,MO03914,SPRINGFIELD-BRANSON ARPT,0,12,0,0,0,0,0,0
2014,MO03918,SPRNGFLD-GREENE CO PK RG,0,9,0,0,0,0,0,0
2014,MO04000,GRUNDY,"4,323",12,0,0,0,0,0,0
2014,MO04001,TRENTON,"6,068",12,0,0,0,0,0,0
2014,MO04100,HARRISON,"5,518",12,0,0,0,0,0,0
2014,MO04101,BETHANY,"3,182",12,0,0,0,0,0,0
2014,MO04200,HENRY,"12,584",12,0,0,0,0,0,0
2014,MO04201,CLINTON,"9,032",12,0,0,0,0,0,0
2014,MO04202,DEEPWATER,423,12,0,0,0,0,0,0
2014,MO04300,HICKORY,"9,234",12,0,0,0,0,0,0
2014,MO04400,HOLT,"2,649",12,0,0,0,0,0,0
2014,MO04404,MOUND CITY,"1,065",12,0,0,0,0,0,0
2014,MO04405,OREGON,780,12,0,0,0,0,0,0
2014,MO04500,HOWARD,"5,366",12,0,0,0,0,0,0
2014,MO04501,FAYETTE,"2,744",12,0,0,0,0,0,0
2014,MO04502,GLASGOW,"1,123",12,0,0,0,0,0,0
2014,MO04503,NEW FRANKLIN,"1,104",12,0,0,0,0,0,0
2014,MO04600,HOWELL,"23,188",12,0,0,0,0,0,0
2014,MO04601,MOUNTAIN VIEW,"2,704",12,0,0,0,0,0,0
2014,MO04602,WEST PLAINS,"12,321",12,0,0,0,0,0,0
2014,MO04603,WILLOW SPRINGS,"2,173",12,0,0,0,0,0,0
2014,MO04700,IRON,"7,135",12,0,0,0,0,0,0
2014,MO04701,IRONTON,"1,416",12,0,0,0,0,0,0
2014,MO04702,PILOT KNOB,725,12,0,0,0,0,0,0
2014,MO04703,ANNAPOLIS,345,12,0,0,0,0,0,0
2014,MO04705,VIBURNUM,674,12,0,0,0,0,0,0
2014,MO04800,JACKSON,"23,848",12,0,0,0,0,0,0
2014,MO04801,BLUE SPRINGS,"53,440",12,0,0,0,0,0,0
2014,MO04802,BUCKNER,"3,071",12,0,0,0,0,0,0
2014,MO04804,GRANDVIEW,"25,512",12,0,0,0,0,0,0
2014,MO04805,GREENWOOD,"5,427",12,0,0,0,0,0,0
2014,MO04806,INDEPENDENCE,"117,321",12,0,0,0,0,0,0
2014,MO04808,LEE'S SUMMIT,"93,594",12,0,0,0,0,0,0
2014,MO04810,RAYTOWN,"29,502",12,0,0,0,0,0,0
2014,MO04811,SUGAR CREEK,"3,337",12,0,0,0,0,0,0
2014,MO04812,LONE JACK,"1,077",12,0,0,0,0,0,0
2014,MO04813,LAKE TAPAWINGO,729,12,0,0,0,0,0,0
2014,MO04819,METROPOLITAN COMMNTY COL,0,12,0,0,0,0,0,0
2014,MO04820,UNIV OF MO: KANSAS CITY,0,12,0,0,0,0,0,0
2014,MO04823,JACKSON COUNTY PARK RGRS,0,12,0,0,0,0,0,0
2014,MO04900,JASPER,"29,968",12,0,0,0,0,0,0
2014,MO04901,CARL JUNCTION,"7,571",12,0,0,0,0,0,0
2014,MO04902,CARTERVILLE,"1,835",12,0,0,0,0,0,0
2014,MO04904,JASPER,903,12,0,0,0,0,0,0
2014,MO04905,SARCOXIE,"1,290",11,0,0,0,0,0,0
2014,MO04906,WEBB CITY,"10,977",12,0,0,0,0,0,0
2014,MO04914,DUENWEG,"1,304",12,0,0,0,0,0,0
2014,MO04921,ORONOGO,"2,333",12,0,0,0,0,0,0
2014,MO04922,PURCELL,393,12,0,0,0,0,0,0
2014,MO04928,MO SOUTHERN STATE UNIV,0,12,0,0,0,0,0,0
2014,MO05000,JEFFERSON,"162,392",12,0,0,0,0,0,0
2014,MO05001,CRYSTAL CITY,"4,851",12,0,0,0,0,0,0
2014,MO05002,DE SOTO,"6,490",12,0,0,0,0,0,0
2014,MO05003,FESTUS,"11,883",12,0,0,0,0,0,0
2014,MO05004,HILLSBORO,"3,017",12,0,0,0,0,0,0
2014,MO05005,KIMMSWICK,158,12,0,0,0,0,0,0
2014,MO05006,PEVELY,"5,587",12,0,0,0,0,0,0
2014,MO05007,ARNOLD,"21,207",12,0,0,0,0,0,0
2014,MO05008,HERCULANEUM,"3,860",12,0,0,0,0,0,0
2014,MO05015,BYRNES MILL,"2,789",12,0,0,0,0,0,0
2014,MO05019,JEFFERSON COLLEGE,0,12,0,0,0,0,0,0
2014,MO05100,JOHNSON,"29,795",12,0,0,0,0,0,0
2014,MO05101,HOLDEN,"2,329",12,0,0,0,0,0,0
2014,MO05102,KNOB NOSTER,"2,801",12,0,0,0,0,0,0
2014,MO05103,WARRENSBURG,"20,190",12,0,0,0,0,0,0
2014,MO05104,UNIV OF CENTRAL MISSOURI,0,12,0,0,0,0,0,0
2014,MO05109,LEETON,582,6,0,0,0,0,0,0
2014,MO05200,KNOX,"2,910",12,0,0,0,0,0,0
2014,MO05202,EDINA,"1,148",12,0,0,0,0,0,0
2014,MO05301,CONWAY,788,12,0,0,0,0,0,0
2014,MO05302,LEBANON,"14,818",12,0,0,0,0,0,0
2014,MO05400,LAFAYETTE,"12,837",12,0,0,0,0,0,0
2014,MO05401,ALMA,391,12,0,0,0,0,0,0
2014,MO05402,CONCORDIA,"2,404",12,0,0,0,0,0,0
2014,MO05403,CORDER,396,12,0,0,0,0,0,0
2014,MO05404,HIGGINSVILLE,"4,704",12,0,0,0,0,0,0
2014,MO05405,LEXINGTON,"4,635",11,0,0,0,0,0,0
2014,MO05406,ODESSA,"5,199",10,0,0,0,0,0,0
2014,MO05407,WAVERLY,834,12,0,0,0,0,0,0
2014,MO05408,WELLINGTON,796,4,0,0,0,0,0,0
2014,MO05409,NAPOLEON,220,12,0,0,0,0,0,0
2014,MO05500,LAWRENCE,"18,248",12,0,0,0,0,0,0
2014,MO05501,AURORA,"7,493",12,0,0,0,0,0,0
2014,MO05502,MARIONVILLE,"2,190",12,0,0,0,0,0,0
2014,MO05503,MILLER,689,12,0,0,0,0,0,0
2014,MO05504,MOUNT VERNON,"4,519",12,0,0,0,0,0,0
2014,MO05505,PIERCE CITY,"1,263",12,0,0,0,0,0,0
2014,MO05510,VERONA,598,12,0,0,0,0,0,0
2014,MO05600,LEWIS,"6,854",12,0,0,0,0,0,0
2014,MO05601,CANTON,"2,368",12,0,0,0,0,0,0
2014,MO05603,LA GRANGE,930,12,0,0,0,0,0,0
2014,MO05700,LINCOLN,"35,517",12,0,0,0,0,0,0
2014,MO05701,ELSBERRY,"1,969",12,0,0,0,0,0,0
2014,MO05702,OLD MONROE,280,12,0,0,0,0,0,0
2014,MO05703,SILEX,313,12,0,0,0,0,0,0
2014,MO05704,TROY,"11,359",12,0,0,0,0,0,0
2014,MO05705,WINFIELD,"1,421",12,0,0,0,0,0,0
2014,MO05706,FOLEY,166,12,0,0,0,0,0,0
2014,MO05707,HAWK POINT,674,12,0,0,0,0,0,0
2014,MO05708,MOSCOW MILLS,"2,517",12,0,0,0,0,0,0
2014,MO05800,LINN,"5,335",12,0,0,0,0,0,0
2014,MO05801,BROOKFIELD,"4,365",12,0,0,0,0,0,0
2014,MO05802,BUCKLIN,448,12,0,0,0,0,0,0
2014,MO05803,MARCELINE,"2,152",12,0,0,0,0,0,0
2014,MO05900,LIVINGSTON,"5,541",12,0,0,0,0,0,0
2014,MO06000,MCDONALD,"15,318",12,0,0,0,0,0,0
2014,MO06001,ANDERSON,"1,972",12,0,0,0,0,0,0
2014,MO06002,NOEL,"1,803",12,0,0,0,0,0,0
2014,MO06003,PINEVILLE,772,12,0,0,0,0,0,0
2014,MO06004,SOUTHWEST CITY,953,12,0,0,0,0,0,0
2014,MO06005,GOODMAN,"1,229",12,0,0,0,0,0,0
2014,MO06006,LANAGAN,411,12,0,0,0,0,0,0
2014,MO06100,MACON,"8,682",12,0,0,0,0,0,0
2014,MO06102,LA PLATA,"1,354",12,0,0,0,0,0,0
2014,MO06103,MACON,"5,511",12,0,0,0,0,0,0
2014,MO06200,MADISON,"8,188",12,0,0,0,0,0,0
2014,MO06201,FREDERICKTOWN,"4,105",12,0,0,0,0,0,0
2014,MO06203,MARQUAND,209,3,0,0,0,0,0,0
2014,MO06300,MARIES,"7,057",12,0,0,0,0,0,0
2014,MO06301,BELLE,"1,534",12,0,0,0,0,0,0
2014,MO06304,VIENNA,601,12,0,0,0,0,0,0
2014,MO06400,MARION,"7,256",12,0,0,0,0,0,0
2014,MO06401,HANNIBAL,"17,875",12,0,0,0,0,0,0
2014,MO06402,PALMYRA,"3,635",12,0,0,0,0,0,0
2014,MO06500,MERCER,"3,680",12,0,0,0,0,0,0
2014,MO06600,MILLER,"17,975",12,0,0,0,0,0,0
2014,MO06601,ELDON,"4,665",12,0,0,0,0,0,0
2014,MO06602,IBERIA,749,12,0,0,0,0,0,0
2014,MO06603,LAKE OZARK,"1,670",12,0,0,0,0,0,0
2014,MO06700,MISSISSIPPI,"4,358",12,0,0,0,0,0,0
2014,MO06701,CHARLESTON,"5,924",12,0,0,0,0,0,0
2014,MO06702,EAST PRAIRIE,"3,200",12,0,0,0,0,0,0
2014,MO06704,BERTRAND,803,12,0,0,0,0,0,0
2014,MO06800,MONITEAU,"8,131",12,0,0,0,0,0,0
2014,MO06801,CALIFORNIA,"4,363",12,0,0,0,0,0,0
2014,MO06802,TIPTON,"3,303",12,0,0,0,0,0,0
2014,MO06900,MONROE,"6,821",12,0,0,0,0,0,0
2014,MO06902,MONROE CITY,"2,496",12,0,0,0,0,0,0
2014,MO07000,MONTGOMERY,"6,101",12,0,0,0,0,0,0
2014,MO07001,JONESBURG,740,12,0,0,0,0,0,0
2014,MO07002,MONTGOMERY CITY,"2,786",12,0,0,0,0,0,0
2014,MO07003,WELLSVILLE,"1,172",12,0,0,0,0,0,0
2014,MO07004,BELLFLOWER,376,12,0,0,0,0,0,0
2014,MO07008,NEW FLORENCE,737,12,0,0,0,0,0,0
2014,MO07100,MORGAN,"15,790",12,0,0,0,0,0,0
2014,MO07101,STOVER,"1,078",12,0,0,0,0,0,0
2014,MO07102,VERSAILLES,"2,437",12,0,0,0,0,0,0
2014,MO07107,LAURIE,931,12,0,0,0,0,0,0
2014,MO07200,NEW MADRID,"4,893",12,0,0,0,0,0,0
2014,MO07201,GIDEON,"1,041",12,0,0,0,0,0,0
2014,MO07202,LILBOURN,"1,138",1,0,0,0,0,0,0
2014,MO07203,MOREHOUSE,925,12,0,0,0,0,0,0
2014,MO07204,NEW MADRID,"3,007",12,0,0,0,0,0,0
2014,MO07205,PARMA,669,12,0,0,0,0,0,0
2014,MO07206,PORTAGEVILLE,"3,148",12,0,0,0,0,0,0
2014,MO07207,CANALOU,316,12,0,0,0,0,0,0
2014,MO07208,CATRON,65,4,0,0,0,0,0,0
2014,MO07209,HOWARDVILLE,362,12,0,0,0,0,0,0
2014,MO07210,MARSTON,476,5,0,0,0,0,0,0
2014,MO07211,MATTHEWS,642,12,0,0,0,0,0,0
2014,MO07214,RISCO,334,11,0,0,0,0,0,0
2014,MO07300,NEWTON,"33,938",12,0,0,0,0,0,0
2014,MO07301,DIAMOND,932,12,0,0,0,0,0,0
2014,MO07302,GRANBY,"2,147",12,0,0,0,0,0,0
